essay_id,o_v23,c_v23,e_v23,a_v23,n_v23
1,4.175,3.96,6.4,4.6,5.35
2,3.95,3.44,4.76666666666667,5.32,5.875
3,6.025,2.76,4.8,3.76,6.025
4,4.55,5.9,7.5,6.16,6.35
5,3.575,3.96,5.76666666666667,4.62,5.175
6,7.425,2.76,5.26666666666667,5.56,5.9
7,4.475,2.88,5.4,4.54,4.3
8,4.325,4.32,5.46666666666667,3.24,4.25
9,3.5,3.4,5.5,4.46,7.125
10,4.2,4.64,6.4,5.08,6.8
11,2.5,3.74,2.73333333333333,3.78,4.775
12,5.925,6.36,4.03333333333333,4.28,6.6
13,4.65,3.28,5.83333333333333,5.5,4.925
14,5.325,2.5,7.5,4.28,5.6
15,2.725,2.84,5.26666666666667,3.94,4.325
16,2.35,3.64,4.56666666666667,2.7,4.55
17,7.35,4.54,3.5,2.72,5.075
18,5.725,2.72,5.8,4.72,4.35
19,3.5,6.02,4.7,4.4,2.975
20,5.65,3,3.76666666666667,4.86,7.15
21,3.575,5,4.93333333333333,5.4,7.225
22,5.025,5.36,6.5,5.24,7.65
23,4.075,4.04,6.66666666666667,6.8,4.85
24,5.425,5.08,6.4,4.86,6.15
25,3.6,6.28,5.96666666666667,6.16,5.45
26,4.65,5.1,5.7,6.06,6.425
27,2.9,3.9,6.5,3.48,3.55
28,6.15,2.76,5.36666666666667,4.86,5.3
29,5.075,3.78,3.53333333333333,5.22,8.125
30,4.05,3.38,6.6,5.88,7.575
31,3.425,3.68,6,5.3,5.15
32,3.05,2.76,5.63333333333333,3.52,5.9
33,4.325,3.7,4.9,4.76,7.625
34,4.125,3.92,3.66666666666667,4.76,8.125
35,6.375,5.18,6.7,4.52,5.3
36,5.425,4.66,5.73333333333333,6,5.875
37,7.1,3.78,5.73333333333333,4.64,4.775
38,5.325,3.12,6.06666666666667,4.32,5.775
39,3.8,4.68,6.5,5.12,5.5
40,5.4,4.42,5.9,5.02,5.2
41,2.65,4.08,3.66666666666667,4.08,7.075
42,6.05,3.26,5.06666666666667,5.22,6.7
43,5.15,4.16,5.96666666666667,2.82,5.1
44,4.225,4.16,4.96666666666667,4.5,4.625
45,4.95,2.12,6.56666666666667,3.46,4.2
46,5.225,5.76,5.9,5.78,6.175
47,2.55,2.86,3.66666666666667,2.4,4.5
48,3.55,4.46,5.36666666666667,5.66,6.35
49,4.625,2.74,7.43333333333333,4.52,3.85
50,5.025,3.06,5.63333333333333,5.04,4.725
51,5.5,4.7,6.26666666666667,5.36,6.175
52,4.125,5.5,4.66666666666667,7.9,6.125
53,5.15,4.96,3.96666666666667,5.98,7.075
54,3.45,5.58,3.76666666666667,4.56,5.95
55,4.425,2.64,6.26666666666667,2.84,6.4
56,3.675,3.36,5.53333333333333,5.8,5.375
57,3.55,5.08,4,4.28,3.9
58,4.775,4.18,7.3,5.98,4.125
59,4.275,5.22,5.63333333333333,5.54,5.6
60,4.75,3.28,5.1,4.04,4.7
61,5.575,7.76,5.7,4.14,4.9
62,4.975,3.82,7.13333333333333,5.04,5.925
63,3.7,3.42,4.4,4.48,7.25
64,6.125,5.875,4.125,4.75,5.21875
65,3.575,4.36,5.3,5.84,7.7
66,3.33333333333333,3.8,6.22222222222222,3.93333333333333,6.08333333333333
67,3.7,4.48,5.06666666666667,6.4,7.3
68,3.4,3.56,3.66666666666667,4.52,5.4
69,3.1,2.44,3.33333333333333,3.04,4.55
70,5.35,2.84,5.93333333333333,3.96,4.25
71,5.6,4.32,5,5.2,5.65
72,4.6,4.84,6,5.04,5.3
73,3.1,3.88,4.13333333333333,2.56,5.15
74,4.1,2.08,4.8,2.48,4.45
75,3.7,4.48,5.86666666666667,5.04,3.95
76,3.4,2.68,4.26666666666667,4.76,7.15
77,4.65,4.52,3.8,5.72,7
78,6.85,4.24,6.4,3.24,4.65
79,2.8,2.76,3.53333333333333,3.16,4.85
80,6.85,5.4,4,4,4.8
81,2.2,4.12,2.86666666666667,3.48,4.5
82,5.35,6.28,5.4,6.88,5.3
83,5.9,5.2,6.53333333333333,6,6.65
84,6.75,3.72,4.46666666666667,4.48,7.1
85,4.85,7.12,3.73333333333333,5.24,7.95
86,3.65,3.92,6.86666666666667,6.56,3.55
87,4.4,5.04,4.4,5.8,5.4
88,3.45,3.52,3.86666666666667,5.04,4.55
89,5.8,2.84,3.86666666666667,2.92,6.6
90,4.85,5.08,3.66666666666667,4.96,5.3
91,3.95,2.36,6.46666666666667,2.96,3.15
92,6.35,4.12,6.06666666666667,5.36,6.5
93,6.05,3.96,7,5.12,6.5
94,6.05,4.44,6.66666666666667,5.96,4.75
95,3.2,5.12,4.4,4.32,6.75
96,4.15,3.56,4.66666666666667,3.68,5.75
97,3.35,6.6,5.2,5.28,5.45
98,4.2,2.48,5.46666666666667,3.96,5.75
99,3.25,5.56,3.2,5,8.05
100,4.65,3,5.46666666666667,4.44,6.65
101,6.55,5.04,4.73333333333333,6.4,6.7
102,2.9,5.88,4.26666666666667,5.6,4.5
103,3.5,2.72,4,3.68,6.25
104,4.3,3.44,4.86666666666667,4.68,6.5
105,3.6,5,3.73333333333333,6.16,5.75
106,2.75,1.92,4.46666666666667,5.24,4.55
107,4.3,4.2,4.26666666666667,5.28,5.05
108,3.35,2.68,6.4,3.8,5.95
109,3.15,2.52,5.73333333333333,4.88,6.6
110,4.6,3.84,5.26666666666667,4.88,5.6
111,3.15,2.68,6.46666666666667,2.2,4.35
112,5.05,2.84,4.6,4.32,3.25
113,6.2,5.36,3.66666666666667,4.76,5.6
114,5.3,3.6,5.4,5.76,4.6
115,5.9,2.76,5.4,3.92,3.7
116,3.65,5.44,4.73333333333333,4.92,4.85
117,6.4,7.56,5.93333333333333,6.24,3.3
118,6.75,4.2,5.86666666666667,5.04,5.3
119,3.35,6.88,5.6,5.36,5.7
120,4.35,4.56,3.4,5,7.7
121,5.65,3.88,4.53333333333333,4.24,7.35
122,3.5,6.28,5,3.8,5.4
123,3.4,4.72,6.33333333333333,6.52,5.8
124,6.15,3.84,5.33333333333333,3.68,4.2
125,4.4,4.72,5.26666666666667,6.44,5.7
126,3.3,3.28,3.13333333333333,3.92,5.55
127,3.5,3.08,4.8,6.48,4.9
128,4.45,3.36,3.06666666666667,4.2,8.4
129,4.3,4.04,5.2,5.12,7.5
130,3.75,4.28,5.13333333333333,3.68,3.4
131,6.3,3.56,3.06666666666667,4.72,7.4
132,3.1,2.4,5,3.32,6
133,3.95,5.52,2.86666666666667,4.04,7.95
134,2.75,2.08,4.4,2,5.75
135,4.85,3.44,6.6,5.2,4.2
136,3.25,3.96,5.93333333333333,4.64,6.15
137,3.15,4.8,4.6,5.36,5.55
138,3.15,2.56,5.2,4.04,6.9
139,3.05,2.52,3.26666666666667,3.96,5.7
140,3.65,2.16,5.46666666666667,5.48,5.7
141,4.65,3.52,3.33333333333333,4.88,7.2
142,5.5,3.36,5.26666666666667,4.84,7.4
143,3,4.92,3.6,5.4,8.4
144,5.1,2.76,6.13333333333333,5.28,5.65
145,3.9,3.72,4.13333333333333,5.92,7.55
146,4.25,4.92,7.53333333333333,4.52,3.55
147,3.2,4.32,5.33333333333333,4.64,7.3
148,6.2,4.08,5.13333333333333,6.64,5.85
149,3.7,3.44,5.66666666666667,4.4,5.45
150,6.55,4.76,4.46666666666667,5.92,6.1
151,4.85,3.28,4.73333333333333,4.6,4.75
152,3.05,3.52,4.53333333333333,5.68,6.55
153,3.55,4.32,4.06666666666667,4,4.2
154,6.85,2.08,5.46666666666667,3.32,7.45
155,3.55,4.12,5.26666666666667,6.52,5.7
156,1.65,2.24,2.53333333333333,3.68,5.25
157,3.2,5.48,5.8,5.92,6.55
158,6.1,3.04,7.2,2.92,5.8
159,4.85,5.8,5.33333333333333,6.64,6.55
160,6.4,4.72,5.73333333333333,5.24,5.95
161,3.1,5.12,5.53333333333333,4.64,4.25
162,4.4,5.44,7,6.44,5.05
163,3,3.4,6.13333333333333,3.4,4.7
164,6.1,4.92,4.13333333333333,6,4.7
165,4.4,4,5.2,6.32,5.85
166,5.95,2.72,4.6,6.28,6.95
167,7.35,3.8,6,5.08,5.7
168,3.65,6.4,5.86666666666667,6.52,5.65
169,4.5,2.88,6.46666666666667,2.96,4.75
170,3.45,4.72,2.93333333333333,4.48,6.15
171,3.8,4.4,3.93333333333333,5,5.6
172,2.3,3.88,4,3.56,6.45
173,4.4,3.68,4.13333333333333,5.8,7.8
174,2.1,2.72,3.66666666666667,2.12,3.1
175,5.65,2.88,5.53333333333333,4.76,3.7
176,3.9,4.84,6.2,5.44,3.65
177,4.35,2.36,4.73333333333333,2.96,4.7
178,6.1,4.24,5.2,4.2,5.8
179,5.1,2.48,5.93333333333333,4.6,7.5
180,2.5,5.32,3.53333333333333,4.2,4.5
181,3.25,5.32,4.73333333333333,5.12,5.55
182,4.7,2.88,3.53333333333333,4.52,7.8
183,4.45,2.92,5.2,4.36,3.7
184,4.65,3.24,3.73333333333333,3.16,4.45
185,4.05,4.4,6.4,6,5.75
186,4.85,2.56,4.13333333333333,4.92,6.75
187,5.05,6.72,3.53333333333333,5.88,3.6
188,7.05,3.48,5.13333333333333,4.4,6.75
189,4.9,3.28,5.53333333333333,5.16,4.45
190,5.6,3.88,5,6.8,5.8
191,3.35,3.84,2.6,4.32,8.55
192,2.3,3.04,3,3.16,3.95
193,4.35,3.84,3.86666666666667,5.84,6.2
194,3.85,4.72,5.53333333333333,5.2,6.5
195,5,4.32,2.86666666666667,4.72,8.2
196,4.35,4.84,5.53333333333333,5.88,7.45
197,5.4,7.04,5.73333333333333,5.88,4
198,4,3.24,3.8,4.52,6.65
199,4,3.44,5.86666666666667,5.08,5.15
200,3.35,4.44,4.86666666666667,5.64,5.25
201,2.85,3.64,5.53333333333333,4.8,5
202,4.35,4.24,5.46666666666667,4.2,4.8
203,4.65,3.36,5.66666666666667,2.84,3.4
204,4.7,5.6,6,5.24,3.8
205,4.75,4.44,4,2.16,5.2
206,6.05,4.2,4.73333333333333,4.96,5.25
207,6.5,4.24,5.26666666666667,5.44,6.5
208,2.35,3.6,1.93333333333333,3.2,6.75
209,3.8,5.08,3.8,3.88,7.55
210,4.65,3.2,5.66666666666667,3.64,5.85
211,3.95,6.28,3.86666666666667,4.32,5.95
212,2.9,4.64,5.4,5.4,4.35
213,4.7,2,4.73333333333333,3.56,7.2
214,3.75,3.84,4.6,6.64,6.35
215,8,3.8,4.46666666666667,2.84,4.55
216,4.1,3.68,5.53333333333333,5.28,4.15
217,4.4,4.04,4.33333333333333,5.68,7
218,3.85,2.12,3,3.6,5.1
219,4.05,3.72,4.8,5.52,5.65
220,6,5.92,7.26666666666667,6.68,4.25
221,3.85,4.8,6.6,4.64,6.05
222,5,4.64,6.93333333333333,4.76,5.6
223,4.3,2.16,5.86666666666667,3.68,3.35
224,3.85,5.12,4.4,3.24,7.45
225,3.15,4.8,6.33333333333333,4.84,3.75
226,4.5,3,6.6,5.64,6.1
227,2.7,3.68,3.8,3.72,6
228,5.55,5.68,4.66666666666667,5.8,4.75
229,5.2,5.6,3.8,3.52,6.2
230,3.2,2,5.66666666666667,2.12,3.5
231,5,4.96,6.2,4.36,6.25
232,4.65,2.52,5.53333333333333,3.48,6.05
233,5.65,3.44,5.4,4.64,4.05
234,3.45,4.28,4.33333333333333,5.36,4.65
235,5.3,4.32,6.13333333333333,4.64,6.7
236,6.45,4.76,3.8,6.08,4.6
237,4.45,4.04,6.53333333333333,6.56,4.1
238,4.45,2.44,5.53333333333333,4.64,7.5
239,3.4,4.8,6.73333333333333,2.92,4.85
240,4,4.44,4.2,4.92,6.9
241,3.4,4.48,4.8,5.2,7
242,5.7,5.36,4.73333333333333,2.2,2.9
243,3.7,4.24,4.33333333333333,5.88,6.05
244,2.9,4,3.46666666666667,4.92,6.3
245,3.25,3.32,6,6.48,6.75
246,6.2,3.8,3.93333333333333,5.04,6.5
247,5.5,5.08,5.13333333333333,4.8,6.6
248,3.95,3.48,6.8,5.96,3.6
249,2.55,5.04,4.26666666666667,2.8,3.85
250,2.9,3.76,3.73333333333333,4.56,6.65
