essay_id,o_v4004,c_v4004,e_v4004,a_v4004,n_v4004
1,4.66666666666667,5.2,6.63333333333333,4.2,4.76666666666667
2,3.33333333333333,2.7,3.96666666666667,5.5,5.6
3,5.73333333333333,3.66666666666667,4.4,3.9,6.6
4,4.4,6,6.76666666666667,5,5.43333333333333
5,3.9,5.06666666666667,5.23333333333333,5.46666666666667,5.76666666666667
6,7.06666666666667,4.06666666666667,5.3,4.9,6.1
7,4.3,4.06666666666667,4.36666666666667,5.03333333333333,4.9
8,5.26666666666667,4.43333333333333,4.63333333333333,3.5,6.2
9,4.8,2.36666666666667,5.46666666666667,5.53333333333333,7.23333333333333
10,4.56666666666667,4.2,5.96666666666667,5.56666666666667,6.26666666666667
11,2.66666666666667,4.16666666666667,1.63333333333333,3.96666666666667,5.1
12,5.1,7.56666666666667,3.9,4.16666666666667,5.6
13,4.4,3.96666666666667,5.96666666666667,6.26666666666667,5.5
14,5.77204301075269,3.75913978494624,6.58387096774194,4.58064516129032,4.61935483870968
15,3.56666666666667,3.63333333333333,4.83333333333333,3.76666666666667,3.73333333333333
16,3.9,4.6,3.83333333333333,3.9,6.6
17,5.16666666666667,5.83333333333333,3.63333333333333,2.8,4.1
18,6.1,2.43333333333333,4.66666666666667,4.76666666666667,4.26666666666667
19,3.73333333333333,6.66666666666667,3.9,4.2,2.73333333333333
20,5.46666666666667,2.8,3.2,5.26666666666667,6.73333333333333
21,3.8,6.1,4.8,5.36666666666667,6.43333333333333
22,5,5.83333333333333,4.83333333333333,5.76666666666667,8.2
23,4.26666666666667,3.3,5.8,6.63333333333333,4.9
24,6.63333333333333,5.86666666666667,6.2,5.26666666666667,6.5
25,4.96666666666667,6.13333333333333,6.5,6.26666666666667,5.43333333333333
26,4.8,6.56666666666667,5.5,6.5,5.2
27,4.3,4.96666666666667,6.76666666666667,4.96666666666667,3.53333333333333
28,5.43333333333333,3.56666666666667,5.5,5.6,5.5
29,4.4,3.1,3.23333333333333,4.93333333333333,6.6
30,4.76666666666667,4.63333333333333,6.9,6.1,7.43333333333333
31,3.96666666666667,3.66666666666667,5.46666666666667,5.43333333333333,4.3
32,3.46666666666667,4.53333333333333,5.03333333333333,4.86666666666667,5.46666666666667
33,4.1,3.16666666666667,3.46666666666667,5.3,7.3
34,5.3,4.3,2.7,5.16666666666667,6.9
35,5.06666666666667,5.03333333333333,6.63333333333333,4.56666666666667,5.9
36,5.23333333333333,5.33333333333333,5.73333333333333,6.16666666666667,5.13333333333333
37,5.83333333333333,5.26666666666667,4.53333333333333,4,4.06666666666667
38,4.63333333333333,3.46666666666667,5.1,4.66666666666667,5.66666666666667
39,4.86666666666667,6.93333333333333,4.9,5.23333333333333,4.53333333333333
40,5.03333333333333,2.53333333333333,5.6,4.46666666666667,4.76666666666667
41,3.66666666666667,5.43333333333333,2.56666666666667,4.23333333333333,5.96666666666667
42,6.83333333333333,2.4,4.8,3.76666666666667,6.5
43,5.76666666666667,5.93333333333333,5.3,3.2,5.9
44,4.36666666666667,5.7,3.93333333333333,5.53333333333333,5.16666666666667
45,5.1,2.63333333333333,6.36666666666667,3.63333333333333,6.06666666666667
46,5.16666666666667,6.53333333333333,5.23333333333333,6.06666666666667,4.96666666666667
47,4.9,4.8,2.5,3.8,6.33333333333333
48,4.2,4.56666666666667,4.7,5.93333333333333,6.06666666666667
49,5.9,2.2,7.36666666666667,4.46666666666667,3.1
50,4.9,4.63333333333333,5.76666666666667,6.06666666666667,5.16666666666667
